code_id,code_snippet,code_length,num_functions,num_classes,num_variables,num_comments,comment_density,num_imports,use_of_recursion,use_of_lambda,num_loops,complexity_score,execution_time,ai_generated
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.39,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,6.47,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.31,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,5.26,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.61,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.5,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.08,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,7.34,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.32,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.1,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.83,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.85,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,0.35,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.71,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.87,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.98,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.63,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.83,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,1.55,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.16,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.39,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.08,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,4.32,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.33,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,3.72,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.51,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.33,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.93,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,3.39,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,2.69,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,3.75,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,2.18,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,11.07,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,7.07,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,3.62,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,1.39,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,2.59,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.97,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.25,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.52,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,7.63,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.82,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.99,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.0,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,2.44,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,3.42,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,1.24,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.84,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,5.68,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.38,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,9.14,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,1.4,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.92,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.78,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.13,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.99,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.88,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.86,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,4.26,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.59,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.4,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.45,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.46,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.19,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,7.21,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.54,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.22,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,5.38,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,3.0,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,4.18,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,8.11,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.68,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,5.22,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,5.78,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.74,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,4.2,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,3.33,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.79,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.52,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.01,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,5.42,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.24,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.86,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.92,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.4,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.58,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.47,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.53,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.47,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.25,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.12,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,2.81,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.4,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,6.09,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.31,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.52,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.71,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.43,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.48,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,0.64,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.11,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.43,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.0,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.62,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,5.99,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,4.51,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,0.91,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,6.87,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.49,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.77,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.31,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.5,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,3.67,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,11.64,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.31,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,11.46,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.84,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.34,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,7.86,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.18,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.22,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.2,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.9,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,2.08,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.23,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,5.4,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.1,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,1.41,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.97,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.17,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,0.68,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,6.96,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.19,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,5.6,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.28,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.62,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,4.25,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,1.48,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,7.57,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.84,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.79,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.09,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.26,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.12,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.76,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,11.22,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.95,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.55,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.9,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.41,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,6.18,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.65,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,7.31,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.15,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.58,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.24,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.11,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,2.74,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.76,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,3.72,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,7.74,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,5.32,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.72,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.68,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.41,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,3.11,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.65,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.75,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.17,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.83,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.3,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,5.05,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.36,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,0.9,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.21,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.73,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,6.62,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,0.56,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,8.29,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,2.64,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.53,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.36,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.24,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,0.6,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.54,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.16,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,11.7,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,4.5,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.02,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.09,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,1.37,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,5.25,1
edce6fd4,def factorial(n): return 1 if n == 0 else n * factorial(n - 1),62,1,0,0,0,0.0,0,1,0,0,3,11.86,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.3,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,8.01,1
a6a08557,"def fib(n): a, b = 0, 1
 for _ in range(n): a, b = b, a + b
 return a",69,1,0,2,0,0.0,0,0,0,1,2,4.29,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,5.85,1
04bd1e86,"import random
def random_numbers(n): return [random.randint(1, 100) for _ in range(n)]",86,1,0,0,0,0.0,1,0,0,1,2,3.04,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.51,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,1.36,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.85,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,2.92,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,0.37,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,2.28,1
03020544,"x = lambda a, b: a + b
print(x(3, 4))",37,0,0,1,0,0.0,0,0,1,0,0,3.0,1
5344eebc,"import numpy as np
arr = np.array([1, 2, 3])
print(arr.mean())",62,0,0,1,0,0.0,1,0,0,0,0,0.41,1
